file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\Extensions.java,org.springframework.boot.build.antora.RootComponent,class,1,3,2,1,2,2,0,1,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\bomr\UpgradeTests.java,org.springframework.boot.build.bom.bomr.UpgradeTests,class,5,5,0,5,2,1,0,8,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,13,0,4,0,4,0,0,0,0,14,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\starters\StarterMetadata.java,org.springframework.boot.build.starters.StarterMetadata,class,11,13,2,11,7,2,0,20,15,0.5714286,0.0,0.0,7,0,6,0,0,1,7,3,0,0,1,0,0,1,0,0,0,0,2,28,1,0,0,1,0,4,0,5,0,5,1,0,0,0,36,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\Library.java,org.springframework.boot.build.bom.Library$Exclusion,innerclass,0,0,0,0,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,18,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\MavenMetadataVersionResolver.java,org.springframework.boot.build.bom.bomr.MavenMetadataVersionResolver,class,12,14,2,12,10,1,0,33,0,0.375,0.0,0.0,4,0,1,1,0,2,3,0,0,0,2,0,0,2,0,0,2,0,4,45,2,2,2,1,0,10,1,12,2,12,2,0,0,0,58,16,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\springframework\CheckSpringFactories.java,org.springframework.boot.build.springframework.CheckSpringFactories,class,1,1,0,1,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\context\properties\ConfigurationPropertiesTests.java,org.springframework.boot.build.context.properties.ConfigurationPropertiesTests,class,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,2,1,1,0,1,0,0,0,0,25,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\JavaConventions.java,org.springframework.boot.build.JavaConventions,class,36,38,2,36,28,1,0,108,151,0.8888889,NaN,NaN,18,0,0,17,0,1,1,0,0,0,1,1,0,1,0,0,1,0,7,179,6,1,1,0,2,52,2,25,6,48,2,0,0,23,201,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\AntoraConventions.java,org.springframework.boot.build.AntoraConventions,class,20,22,2,20,25,1,0,80,103,0.9166667,NaN,NaN,15,0,0,14,0,1,1,0,0,0,4,4,2,2,0,0,4,0,10,118,7,1,5,1,4,54,0,25,2,38,2,0,0,15,131,1,1
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\objects\requireNonNullWithSupplier\RequireNonNullWithSupplier.java,org.springframework.boot.build.architecture.objects.requireNonNullWithSupplier.RequireNonNullWithSupplier,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\Library.java,org.springframework.boot.build.bom.Library$ProhibitedVersion,innerclass,2,2,0,2,8,1,0,3,1,0.6,0.0,0.0,7,0,7,0,0,0,7,0,0,0,5,0,0,5,0,0,5,0,0,37,6,0,1,0,1,0,0,10,0,6,0,0,0,0,34,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\test\autoconfigure\DocumentTestSlices.java,org.springframework.boot.build.test.autoconfigure.DocumentTestSlices,class,9,10,1,9,10,2,0,16,0,0.16666667,0.0,0.0,6,0,3,2,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,56,2,4,0,2,0,8,0,7,0,7,3,0,1,0,40,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\artifacts\ArtifactReleaseTests.java,org.springframework.boot.build.artifacts.ArtifactReleaseTests,class,3,3,0,3,8,1,0,9,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,42,0,0,0,0,0,16,0,8,0,8,0,0,0,0,23,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\MavenRepositoryPlugin.java,org.springframework.boot.build.MavenRepositoryPlugin,class,13,16,3,13,4,1,0,34,1,0.5,NaN,NaN,3,0,1,2,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,44,0,0,0,0,0,5,0,7,0,17,2,0,1,10,77,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\objects\requireNonNullWithString\RequireNonNullWithString.java,org.springframework.boot.build.architecture.objects.requireNonNullWithString.RequireNonNullWithString,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\ContentContribution.java,org.springframework.boot.build.antora.ContentContribution,class,6,8,2,6,5,2,2,20,4,0.4,0.0,0.0,5,1,0,1,3,1,4,1,0,0,1,0,0,1,0,0,1,0,0,26,3,0,0,0,0,7,0,3,0,4,1,0,0,1,36,1024,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\github\Milestone.java,org.springframework.boot.build.bom.bomr.github.Milestone,class,0,4,4,0,5,1,0,0,0,0.46666667,0.0,0.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,3,0,0,22,4,0,0,0,0,2,0,3,1,3,0,0,0,0,27,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\version\AbstractDependencyVersion.java,org.springframework.boot.build.bom.bomr.version.AbstractDependencyVersion,class,3,6,3,3,12,1,2,6,0,0.0,0.0,0.0,6,0,5,0,1,0,6,0,0,0,1,0,0,1,0,0,1,0,0,33,8,0,3,0,2,0,1,4,0,4,1,0,0,0,29,1024,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\tangled\TangledOne.java,org.springframework.boot.build.architecture.tangled.TangledOne,class,1,1,0,1,1,1,0,1,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4,17,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$StripUnrepeatableOutputAction,innerclass,6,6,0,6,4,1,0,13,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,25,0,1,0,1,0,3,1,8,0,8,2,0,0,0,33,26,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\toolchain\ToolchainPlugin.java,org.springframework.boot.build.toolchain.ToolchainPlugin,class,8,10,2,8,8,1,0,23,15,0.0,NaN,NaN,6,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,1,0,0,1,0,4,0,8,1,0,0,4,29,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\Extensions.java,org.springframework.boot.build.antora.AntoraExtensionsConfiguration$Xref,innerclass,1,1,0,1,4,2,0,2,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,0,0,0,0,1,0,0,0,7,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$LibraryHandler$AlignWithHandler$VersionHandler,innerclass,0,0,0,0,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\testing\TestFailuresPlugin.java,org.springframework.boot.build.testing.TestFailuresPlugin,class,7,7,0,7,1,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,1,0,3,1,0,1,2,24,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\PluginXmlParser.java,org.springframework.boot.build.mavenplugin.PluginXmlParser$Parameter,innerclass,0,0,0,0,9,1,0,0,20,0.77777773,0.0,0.0,9,0,0,1,0,8,8,0,0,0,8,0,0,8,0,0,8,0,0,44,8,0,0,0,0,0,0,8,0,8,0,0,0,0,21,24,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\SourceContribution.java,org.springframework.boot.build.antora.SourceContribution,class,10,13,3,10,5,2,0,34,8,0.6,0.0,0.0,5,0,0,2,0,3,3,0,0,0,1,1,0,1,0,0,1,0,0,34,1,0,0,0,0,9,0,8,0,11,1,0,0,4,59,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\Snippet.java,org.springframework.boot.build.context.properties.Snippet$Anonymous1,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\VersionResolver.java,org.springframework.boot.build.bom.bomr.VersionResolver,interface,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\UpgradePolicy.java,org.springframework.boot.build.bom.UpgradePolicy,enum,1,4,3,1,2,1,0,1,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,0,0,1,0,3,0,0,0,1,40,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\NoHttpConventions.java,org.springframework.boot.build.NoHttpConventions,class,6,8,2,6,2,1,0,15,1,0.0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,1,0,2,0,0,0,1,28,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\testing\TestFailuresPluginIntegrationTests.java,org.springframework.boot.build.testing.TestFailuresPluginIntegrationTests,class,5,6,1,5,13,1,0,21,25,0.45454547,0.0,0.0,11,0,0,6,0,5,5,0,0,0,1,0,0,1,0,0,0,0,0,108,1,0,0,2,0,88,0,8,2,11,1,0,0,3,65,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\test\SystemTestPlugin.java,org.springframework.boot.build.test.SystemTestPlugin,class,13,14,1,13,6,1,0,37,10,0.8,NaN,NaN,5,0,1,4,0,0,1,0,0,0,3,3,2,1,0,0,1,0,2,43,3,0,0,0,0,6,0,8,0,14,2,0,0,6,60,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$GitHub,innerclass,0,0,0,0,4,1,0,0,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,25,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\SyncAppSource.java,org.springframework.boot.build.SyncAppSource,class,10,11,1,10,5,2,0,15,8,0.6,0.0,0.0,5,0,4,0,0,1,5,3,0,0,1,0,0,1,0,0,1,0,0,18,0,0,0,0,0,3,0,1,1,3,1,0,0,3,37,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\InteractiveUpgradeResolver.java,org.springframework.boot.build.bom.bomr.InteractiveUpgradeResolver$UpgradesInterruptedException,innerclass,0,0,0,0,0,4,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\constraints\DocumentVersionProperties.java,org.springframework.boot.build.constraints.DocumentVersionProperties,class,8,9,1,8,4,2,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,1,0,5,0,2,0,2,2,0,0,0,24,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$LibraryHandler$GroupHandler$ModuleHandler,innerclass,1,1,0,1,3,1,0,2,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,1,0,0,14,0,0,0,0,0,2,0,3,0,3,0,0,0,0,11,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\TestFixturesConventions.java,org.springframework.boot.build.TestFixturesConventions,class,4,5,1,4,2,1,0,8,1,0.0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,2,0,5,0,0,0,3,34,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\architecture\ArchitectureRules.java,org.springframework.boot.build.architecture.ArchitectureRules,class,19,21,2,19,57,1,0,92,903,0.0,0.0,0.0,43,42,0,41,0,2,2,0,0,0,0,0,0,0,0,0,0,0,72,198,38,1,7,0,3,61,6,16,7,22,4,2,0,6,194,16,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\toolchain\ToolchainExtension.java,org.springframework.boot.build.toolchain.ToolchainExtension,class,4,5,1,4,5,1,0,5,0,0.5,0.0,0.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,3,0,0,20,3,0,1,0,1,1,0,4,0,4,0,0,0,0,25,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$LibraryHandler,innerclass,12,12,0,12,9,2,0,7,30,0.8472222,0.0,0.0,9,0,9,0,0,0,9,0,0,0,8,0,0,8,0,0,4,0,0,146,0,0,0,0,0,0,0,13,0,11,0,0,3,0,30,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\bomr\version\DependencyVersionUpgradeTests.java,org.springframework.boot.build.bom.bomr.version.DependencyVersionUpgradeTests$VersionType,enum,1,1,0,1,2,1,0,1,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\CatalogContentContribution.java,org.springframework.boot.build.antora.CatalogContentContribution,class,2,4,2,2,1,4,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$UpgradeHandler,innerclass,5,5,0,5,3,1,0,1,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,13,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeResolver.java,org.springframework.boot.build.bom.bomr.UpgradeResolver,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\bomr\InteractiveUpgradeResolverTests.java,org.springframework.boot.build.bom.bomr.InteractiveUpgradeResolverTests,class,13,14,1,13,2,1,0,17,1,0.0,NaN,NaN,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0,0,5,1,14,0,14,0,0,0,0,37,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\DocumentConfigurationProperties.java,org.springframework.boot.build.context.properties.DocumentConfigurationProperties,class,10,11,1,10,22,2,0,8,225,0.8636364,0.0,0.0,22,0,3,18,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,157,1,0,0,0,0,129,0,2,0,2,0,0,0,0,67,1025,0
