file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\PluginXmlParser.java,org.springframework.boot.build.mavenplugin.PluginXmlParser$Plugin,innerclass,1,1,0,1,6,1,0,0,5,0.6666667,0.0,0.0,6,0,0,1,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,29,5,0,0,0,0,0,0,5,0,5,0,0,0,0,14,24,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\test\autoconfigure\TestSliceMetadata.java,org.springframework.boot.build.test.autoconfigure.TestSliceMetadata,class,19,20,1,19,28,2,0,78,149,0.8421053,0.0,0.0,19,0,3,11,0,5,8,2,0,0,4,0,0,4,0,0,1,0,6,119,11,3,0,7,0,9,3,23,2,29,2,0,0,9,118,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeDependencies.java,org.springframework.boot.build.bom.bomr.UpgradeDependencies,class,36,39,3,36,52,2,2,108,303,0.8796296,0.0,0.0,27,0,4,15,6,2,12,5,0,0,4,0,0,4,0,0,4,0,6,185,25,2,12,2,2,44,7,40,8,42,3,0,0,3,145,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenExec.java,org.springframework.boot.build.mavenplugin.MavenExec,class,12,14,2,12,9,2,0,28,10,0.8,0.0,0.0,5,0,3,1,0,1,4,2,0,0,1,0,0,1,0,0,1,0,3,48,2,0,1,2,0,14,0,4,0,5,3,0,0,1,47,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\Library.java,org.springframework.boot.build.bom.Library$VersionAlignment,innerclass,8,8,0,8,25,1,0,45,0,0.6666666,0.0,0.0,10,0,2,5,0,3,5,0,0,0,6,0,0,6,0,0,5,0,2,98,14,7,7,0,0,10,1,19,8,21,4,0,0,4,54,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\noparameters\NoParametersBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.noparameters.NoParametersBeanPostProcessorConfiguration$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\Extensions.java,org.springframework.boot.build.antora.Extensions,class,3,4,1,3,8,1,0,11,10,0.9,0.0,0.0,5,2,0,2,0,3,5,0,0,0,4,4,0,4,0,0,4,0,5,34,3,0,1,0,1,12,1,7,0,7,0,0,0,0,49,17,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\docs\ApplicationRunner.java,org.springframework.boot.build.docs.ApplicationRunner,class,11,12,1,11,29,2,0,49,147,0.8333333,0.0,0.0,18,0,9,6,0,3,12,6,0,0,1,0,0,1,0,0,0,0,8,110,5,6,0,2,0,24,1,21,7,19,3,0,0,0,105,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\groovyscripts\SpringRepositoriesExtensionTests.java,org.springframework.boot.build.groovyscripts.SpringRepositoriesExtensionTests,class,14,16,2,14,19,1,0,34,9,0.7280702,0.0,0.0,19,2,0,6,0,13,13,0,0,0,6,2,0,6,0,0,4,0,1,187,6,0,0,0,0,79,59,28,0,29,0,0,1,1,78,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\autoconfigure\AutoConfigurationMetadata.java,org.springframework.boot.build.autoconfigure.AutoConfigurationMetadata,class,11,12,1,11,18,2,0,36,37,0.8,0.0,0.0,10,0,3,4,0,3,6,2,0,0,3,1,0,3,0,0,2,0,2,73,8,2,3,3,1,10,2,17,2,18,3,0,0,1,82,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\antora\AntoraAsciidocAttributesTests.java,org.springframework.boot.build.antora.AntoraAsciidocAttributesTests,class,10,11,1,10,28,1,0,22,378,0.0,0.0,0.0,28,0,0,7,0,21,21,0,0,0,0,0,0,0,0,0,0,0,9,177,4,0,0,0,0,150,0,37,6,40,0,0,0,3,98,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\string\toLowerCaseWithLocale\ToLowerCaseWithLocale.java,org.springframework.boot.build.architecture.string.toLowerCaseWithLocale.ToLowerCaseWithLocale,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,11,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\string\toLowerCase\ToLowerCase.java,org.springframework.boot.build.architecture.string.toLowerCase.ToLowerCase,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\context\properties\CompoundRowTests.java,org.springframework.boot.build.context.properties.CompoundRowTests,class,5,5,0,5,1,1,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,2,0,1,13,0,0,0,0,0,16,0,4,1,4,0,0,0,0,27,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\ConfigurationPropertiesPlugin.java,org.springframework.boot.build.context.properties.ConfigurationPropertiesPlugin,class,12,12,0,12,7,1,0,56,21,0.85714287,NaN,NaN,7,0,1,6,0,0,1,0,0,0,3,3,3,0,0,0,3,0,2,57,0,0,0,0,1,12,0,13,1,22,1,0,0,9,116,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\ConfigurationProperty.java,org.springframework.boot.build.context.properties.ConfigurationProperty,class,1,10,9,1,12,1,0,5,5,0.62,0.0,0.0,10,1,1,0,0,9,10,0,0,0,5,0,0,5,0,0,5,0,0,46,8,0,1,0,1,10,0,10,2,10,0,0,0,0,28,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\constraints\ExtractVersionConstraints.java,org.springframework.boot.build.constraints.ExtractVersionConstraints$ConstrainedVersion,innerclass,1,1,0,1,6,1,0,1,0,0.46666667,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,26,5,0,1,0,0,0,1,4,0,4,1,0,0,0,13,25,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomPlugin.java,org.springframework.boot.build.bom.BomPlugin$PublishingCustomizer,innerclass,13,13,0,13,43,1,0,69,47,0.67857146,-1.0,-1.0,14,0,0,14,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,163,7,11,11,0,3,51,4,40,4,52,5,0,0,16,80,26,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\PluginXmlParser.java,org.springframework.boot.build.mavenplugin.PluginXmlParser$Mojo,innerclass,1,1,0,1,4,1,0,0,0,0.5,0.0,0.0,4,0,0,1,0,3,3,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,24,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\AntoraContributorPlugin.java,org.springframework.boot.build.antora.AntoraContributorPlugin,class,5,5,0,5,1,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,1,0,2,0,0,1,1,23,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\autoconfigure\DocumentAutoConfigurationClasses.java,org.springframework.boot.build.autoconfigure.DocumentAutoConfigurationClasses,class,8,9,1,8,7,2,0,11,4,0.4,0.0,0.0,5,0,3,1,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,59,1,2,0,2,0,9,0,6,1,6,2,0,2,0,42,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\resources\noloads\ResourceUtilsWithoutLoading.java,org.springframework.boot.build.architecture.resources.noloads.ResourceUtilsWithoutLoading,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\starters\DocumentStarters.java,org.springframework.boot.build.starters.DocumentStarters$Starter,innerclass,1,1,0,1,5,1,0,7,0,0.53333336,NaN,NaN,5,0,1,4,0,0,1,0,0,0,3,0,0,3,0,0,3,0,1,22,4,0,0,0,0,4,0,3,0,3,0,0,0,0,13,26,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\github\Issue.java,org.springframework.boot.build.bom.bomr.github.Issue$State,enum,1,1,0,1,3,1,0,1,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,4,0,0,1,0,1,0,0,0,18,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\CopyAntoraContent.java,org.springframework.boot.build.antora.CopyAntoraContent,class,8,10,2,8,5,2,0,6,4,0.4,0.0,0.0,5,0,4,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0,1,17,1,0,0,0,0,0,0,3,0,3,0,0,0,0,24,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\classpath\CheckClasspathForUnnecessaryExclusions.java,org.springframework.boot.build.classpath.CheckClasspathForUnnecessaryExclusions,class,16,18,2,16,21,2,0,46,60,0.8241758,0.0,0.0,13,0,4,8,0,1,5,0,0,0,7,1,0,7,0,0,6,0,4,84,7,2,0,0,0,10,0,12,3,15,3,0,0,2,73,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\properties\BuildType.java,org.springframework.boot.build.properties.BuildType,enum,0,3,3,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,25,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\nonstatic\NonStaticBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.nonstatic.NonStaticBeanPostProcessorConfiguration,class,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenPluginPlugin.java,org.springframework.boot.build.mavenplugin.MavenPluginPlugin$EffectiveBom,innerclass,3,3,0,3,8,1,0,12,8,0.6,-1.0,-1.0,5,0,0,5,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,37,3,0,1,3,1,4,0,7,3,7,2,0,0,1,39,26,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\GenerateAntoraPlaybook.java,org.springframework.boot.build.antora.GenerateAntoraPlaybook$AsciidocExtensions,innerclass,4,4,0,4,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1033,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bfpp\noparameters\NoParametersBeanFactoryPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bfpp.noparameters.NoParametersBeanFactoryPostProcessorConfiguration,class,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,1,1,0,0,1,1,0,0,1,12,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\string\toUpperCase\ToUpperCase.java,org.springframework.boot.build.architecture.string.toUpperCase.ToUpperCase,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\mavenplugin\PluginXmlParserTests.java,org.springframework.boot.build.mavenplugin.PluginXmlParserTests,class,4,4,0,4,2,1,0,15,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,14,0,0,0,0,0,12,0,2,0,2,0,0,0,1,26,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\Library.java,org.springframework.boot.build.bom.Library,class,7,31,24,7,25,1,0,15,81,0.81313133,0.0,0.0,18,1,17,1,0,0,17,0,0,0,11,0,0,11,0,0,11,0,3,335,17,0,4,0,3,8,2,12,2,12,1,0,6,0,82,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\resources\loads\ResourceUtilsResourceLoader.java,org.springframework.boot.build.architecture.resources.loads.ResourceUtilsResourceLoader,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\DeployedPlugin.java,org.springframework.boot.build.DeployedPlugin,class,9,13,4,9,2,1,0,16,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,16,0,0,0,0,1,5,0,3,0,8,2,0,0,5,43,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\version\ArtifactVersionDependencyVersion.java,org.springframework.boot.build.bom.bomr.version.ArtifactVersionDependencyVersion,class,8,17,9,8,43,2,4,23,0,0.13333334,0.0,0.0,15,2,6,5,3,1,10,0,0,0,1,0,0,1,0,0,1,0,3,101,26,0,9,0,6,7,5,8,3,6,2,0,0,0,42,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\version\DependencyVersion.java,org.springframework.boot.build.bom.bomr.version.DependencyVersion,interface,1,30,29,1,7,1,0,2,10,0.0,0.0,0.0,5,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,2,0,2,1,2,2,0,0,0,55,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\InteractiveUpgradeResolver.java,org.springframework.boot.build.bom.bomr.InteractiveUpgradeResolver,class,16,19,3,16,14,4,0,30,6,0.6,0.0,0.0,5,0,1,3,0,1,2,0,0,0,2,0,0,2,0,0,2,0,2,57,8,1,3,1,2,0,1,13,0,14,2,0,1,1,46,17,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\artifacts\ArtifactRelease.java,org.springframework.boot.build.artifacts.ArtifactRelease,class,3,7,4,3,8,1,0,9,9,0.72222215,0.0,0.0,6,2,5,1,0,0,5,0,0,0,3,2,0,3,0,0,3,0,3,35,5,0,1,0,1,2,0,3,0,3,0,0,1,0,41,17,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\noparameters\NoParametersBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.noparameters.NoParametersBeanPostProcessorConfiguration,class,3,3,0,3,3,1,0,0,3,0.0,0.0,0.0,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,1,1,0,0,0,0,1,0,0,11,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\bomr\version\MultipleComponentsDependencyVersionTests.java,org.springframework.boot.build.bom.bomr.version.MultipleComponentsDependencyVersionTests,class,4,5,1,4,5,1,0,7,10,0.0,0.0,0.0,5,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,8,0,0,0,0,0,0,0,0,25,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\optional\OptionalDependenciesPluginIntegrationTests.java,org.springframework.boot.build.optional.OptionalDependenciesPluginIntegrationTests,class,5,6,1,5,8,1,0,11,20,0.6875,0.0,0.0,8,0,0,2,0,6,6,0,0,0,2,0,0,2,0,0,0,0,0,56,1,0,0,2,0,35,0,6,1,6,1,0,0,0,51,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\VersionOption.java,org.springframework.boot.build.bom.bomr.VersionOption$AlignedVersionOption,innerclass,3,3,0,3,2,2,0,1,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,2,0,1,1,1,0,0,0,0,11,24,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\GenerateAntoraPlaybook.java,org.springframework.boot.build.antora.GenerateAntoraPlaybook,class,22,29,7,22,21,2,0,76,118,0.8739495,0.0,0.0,17,1,6,11,0,0,6,1,0,0,7,1,0,7,0,0,7,0,7,177,12,1,0,3,1,29,0,26,1,29,2,0,3,7,96,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\architecture\ArchitecturePlugin.java,org.springframework.boot.build.architecture.ArchitecturePlugin,class,6,6,0,6,4,1,0,24,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,3,0,4,2,7,2,0,0,3,29,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\bomr\version\DependencyVersionUpgradeTests.java,org.springframework.boot.build.bom.bomr.version.DependencyVersionUpgradeTests,class,9,9,0,9,17,1,0,4,136,0.0,0.0,0.0,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,126,0,0,0,0,0,0,2,0,55,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\artifacts\ArtifactRelease.java,org.springframework.boot.build.artifacts.ArtifactRelease$Type,enum,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,2,2,2,1,2,1,0,0,0,20,0,0
